transaction_id,timestamp,block_number,sender,receiver,amount,gas_price,gas_used,transaction_fee,transaction_type,status,day_of_week,hour_of_day,nonce,sender_type,receiver_type
6886,2023-10-30T00:59:36Z,10000276,0x847614d7a81bf572992cf0042e4600537ee46cf1,0x4e06212585bea948a43567fc62dde36a071b928c,40.54,93,52397,0.0049,contract creation,success,Monday,0,323,EOA,EOA
6887,2023-07-23T10:28:26Z,10000006,0xca7adda5ecd06f75b8d85522665cde00231d7252,0xd465fe898dde4956d8114cc97e7366ac722fc127,10.42,166,31616,0.0052,contract creation,success,Sunday,10,560,EOA,EOA
6888,2023-03-06T20:10:28Z,10000330,0x797141132916f893ad10cc5cdd7c85337703d5b4,0x86dc477f079951dc4ecdd8ad932cdd1a873c95ee,94.42,142,72084,0.0102,contract creation,success,Monday,20,8,EOA,EOA
6889,2023-02-27T10:18:18Z,10000322,0xecca717adac865f0b1d7bee706a23e3f601797ae,0xb1082d5534f3dbe452ac048627ebc28122f22775,35.19,175,29330,0.0051,transfer,success,Monday,10,262,EOA,EOA
6890,2023-11-15T05:25:08Z,10000490,0x868214befc61d94448842a1416b9cec09172bb1c,0xdee8ee466b19749f60a23e3ac379dea83dab121f,28.94,140,67221,0.0094,token transfer,success,Wednesday,5,991,EOA,EOA
6891,2023-07-14T08:39:28Z,10000372,0xdbd6e9f76c5d756f5eca36cc00677ed974667ca7,0xab335de9bb3febe88e60f15e6fd8f45dc98f1b17,68.91,55,42883,0.0024,token transfer,success,Friday,8,270,EOA,EOA
6892,2023-04-13T12:53:00Z,10000492,0x59544310e18e15a3cc638b9c5a4a54d23fe73501,0x018e1543bc993b2d574f259b41888c4941dff079,28.76,43,49744,0.0021,token transfer,success,Thursday,12,695,EOA,EOA
6893,2023-10-20T15:05:55Z,10000437,0x81fcf85bd57438e9e25e41fce41f072e9d90a3d8,0xd054f13b461fc6ed89368f4c3d5048e7592c1c68,73.58,111,96727,0.0107,contract creation,success,Friday,15,164,EOA,EOA
6894,2023-07-07T23:15:38Z,10000255,0xe059f848bf5968500611441f62e1ef7831db7540,0x5ae72c7752387fbb9104b7dea225250e36415a8f,78.93,65,62974,0.0041,contract creation,success,Friday,23,933,EOA,EOA
6895,2023-09-21T06:01:46Z,10000477,0x61a51f19a69814e2e7fdc684f45d6f38ea3db69e,0xbb43496bfa55b44a1f9e63675a9601d3dad6a6a2,62.97,69,95186,0.0066,token transfer,success,Thursday,6,667,EOA,EOA
6896,2023-03-01T08:46:06Z,10000076,0x813d56605cf8184448b66ab690645e5d0892944f,0x99325e8c43f837fe7b8d212da39ccd5cdf81ac25,55.53,29,82391,0.0024,transfer,success,Wednesday,8,340,EOA,EOA
6897,2023-09-18T00:54:50Z,10000194,0x758317650e4a4fc54b141b2ee4daa7768d48e32b,0x09da7536293a7d3c777a816fed4464c468e8a7da,76.63,38,95523,0.0036,transfer,success,Monday,0,995,EOA,EOA
6898,2023-08-09T01:35:37Z,10000222,0xec3f76cfffb71e34dd4e26a9eefa6bfc21407523,0x93c35c9ae35aabddf9b12f95cb9786de0ebb7ca7,1.35,20,58927,0.0012,transfer,success,Wednesday,1,781,EOA,EOA
6899,2023-03-23T09:25:56Z,10000395,0x03ed1bd9205daa4c694d6ce020b0d2ccc2897b7b,0x9fbf2b8682ccd0daa50b573f3f1d6d56e059e183,46.8,46,80266,0.0037,contract creation,failure,Thursday,9,3,EOA,EOA
6900,2023-02-02T03:27:01Z,10000307,0xb8afbd0f85b3dba392f41aede55273ae7cbbb86b,0x86d6123ff6688405664914217da5818905ea8f78,48.96,181,43849,0.0079,transfer,success,Thursday,3,527,EOA,EOA
6901,2023-07-18T21:57:38Z,10000094,0xbd1c1bfb008c4bb3baf94cd5de9844abe9ca0ccb,0x2d2de78bbd741f22b0764694dbfc788cefad7cf5,52.21,39,92305,0.0036,token transfer,success,Tuesday,21,125,EOA,EOA
6902,2023-06-05T00:27:21Z,10000157,0x6f1b60c252df95c46c31f9a5196ca5e6492a189b,0xd1b12277fdc810b5f42202ffce231a96702f3066,66.41,28,24515,0.0007,contract creation,success,Monday,0,960,EOA,EOA
6903,2023-01-30T10:59:07Z,10000447,0x87bae7944e3db338117fcc8f9b08d2b5f8bd678a,0x9451e62e1040da28a7144a31109a7299bd1839b5,38.19,42,34144,0.0014,contract creation,success,Monday,10,912,EOA,EOA
6904,2023-05-18T16:40:53Z,10000362,0x7ca5dd21319602f97a94ba8a3fd79b723d068fd5,0xac1b0ea3762d80eeb341994106b0f7a8cbbb6b5f,14.75,59,92810,0.0055,token transfer,success,Thursday,16,683,Contract,EOA
6905,2023-12-02T13:59:07Z,10000473,0x7ec4240f31208673567568df6238f273b49428bd,0x5f13d9299be9cc5c95e12b05533038e150decd19,74.93,84,37304,0.0031,contract creation,success,Saturday,13,642,EOA,EOA
6906,2023-02-06T07:24:34Z,10000128,0x03ea3a3f41c63fc80b8b6a6ebd9f3e5877ef683f,0x700cf1a586f97dad1825c056c43132bfe9e658fb,77.36,51,35207,0.0018,transfer,success,Monday,7,302,EOA,EOA
6907,2023-12-19T17:41:22Z,10000236,0x87f339e9395540474b3dba303728727699fa768d,0xb96f99c95eeee732466d003142977cdb4e5a502b,72.57,98,57908,0.0057,transfer,success,Tuesday,17,118,EOA,EOA
6908,2023-01-20T20:45:25Z,10000030,0x25a38f00c881d087b9feb9a15e1a83d4fa546d12,0x5ab0242d26ee51ae3ccd0e8353c6f4ccfdc07921,21.05,148,95517,0.0141,contract creation,failure,Friday,20,15,EOA,EOA
6909,2023-04-15T04:02:40Z,10000113,0xe0b02f04e6c4e1129318920a454ec6c1469466ac,0x9a20fb506db96747228857d223013065638ad8f3,85.34,199,46972,0.0093,token transfer,success,Saturday,4,593,EOA,EOA
6910,2023-05-24T02:53:24Z,10000163,0xa2af57144a452b51797f382672b6f08f83275b9b,0x92a92fd566362f85865388276bbb672b7aa46003,78.54,145,48433,0.007,transfer,success,Wednesday,2,837,EOA,EOA
6911,2023-11-26T19:53:45Z,10000320,0x7aec0d2fa52c3527ed1c01a2bb584eb2c3018025,0xc3fa357b6a6522c05454aa8223e8d8efba3e4857,77.77,194,45503,0.0088,contract creation,success,Sunday,19,668,EOA,EOA
6912,2023-11-03T12:53:53Z,10000021,0x557737730c75a95f334d62433772cdab2ec41449,0x996a1dcc8ae303e320c289aa6e708449ed909f1c,81.73,116,53436,0.0062,contract creation,success,Friday,12,622,EOA,EOA
6913,2023-01-20T07:23:42Z,10000007,0x9b622e004f294cc8e0424275a3b3487ad341f0e5,0x58c772918320b4fb8eec8086fc5ab4371a11c96f,69.56,52,80827,0.0042,contract creation,success,Friday,7,124,EOA,EOA
6914,2023-02-26T22:16:32Z,10000268,0x6befd950314a31c4792fa7a9f146be0c182bc834,0xfa4910beca8e036a66926db186660e176f1eea80,83.77,154,62765,0.0097,contract creation,success,Sunday,22,765,EOA,EOA
6915,2023-05-06T17:30:12Z,10000295,0xd22e4af5ea4501f777e6ec1ee80ab6aa4d4a9677,0x87496e4086dd6575237ca4feb704d50f88599dbe,19.14,116,55695,0.0065,transfer,success,Saturday,17,414,EOA,EOA
6916,2023-07-31T05:18:10Z,10000267,0x5e7827d7bdd862982c06b4eabff5acb0987513df,0x3120281efc2a82cd240b1f3e199ed4a9e53ad453,66.86,51,98062,0.005,transfer,success,Monday,5,425,EOA,EOA
6917,2023-03-12T11:24:02Z,10000041,0xd79c0097ea71594c08cec43bf96cd22a5709d5f2,0x8e9387c02a99ad5e60edce1a2cb51e1d751571cf,37.32,65,54228,0.0035,token transfer,success,Sunday,11,563,EOA,EOA
6918,2023-11-08T00:52:56Z,10000191,0x4c772e36b89e7ba8ad10d82a92ffc69e34d83841,0x501b56cf2ac83801e880599bc37a484aa54ebc81,16.86,173,62638,0.0108,transfer,success,Wednesday,0,146,EOA,Contract
6919,2023-11-27T09:42:37Z,10000135,0x3db47a07f1e20f47d63b4b0af3240d2f91bb9b47,0x5c11f0dba9f6da0ef9f70e1c676a236ba7ab73d5,31.93,119,92419,0.011,token transfer,success,Monday,9,567,EOA,EOA
6920,2023-03-19T15:20:09Z,10000210,0x4f1c38dfdbcca626ecb5f1a9d652ce208bab513a,0xe74025b8bb69067bc9642fb3e74589c685d47b7f,57.12,120,59155,0.0071,token transfer,success,Sunday,15,419,EOA,EOA
6921,2023-09-23T00:29:48Z,10000477,0x7ee8b62dea94469145001b89526e8f869cd3b92e,0xa2abc3034b3b443ed7e376ccc03f6213930e1005,98.6,157,62637,0.0098,transfer,success,Saturday,0,560,EOA,EOA
6922,2023-12-19T14:36:44Z,10000226,0x38757d155062dbbd972ca68fc6300b6aa5ffb736,0xd6061f8dfe505f0887e73f4aec68c0318e4051b9,54.9,155,47882,0.0074,token transfer,success,Tuesday,14,597,EOA,EOA
6923,2023-01-02T14:05:07Z,10000249,0xd0eec0aa85a646ef9ba3a56f765b9ae245856be5,0x2963d9b4d9600d4d99bdf0a2875307aeccca09cb,54.62,106,78254,0.0083,transfer,success,Monday,14,980,EOA,Contract
6924,2023-09-29T12:21:37Z,10000232,0x1a0f4ba7288cfc9f1976f9643698311c7df0e5e2,0x9aa079ed26057d62b1d5b15f0be1ba2ebe2e6e69,22.6,173,33258,0.0058,token transfer,success,Friday,12,877,Contract,EOA
6925,2023-02-18T21:03:20Z,10000125,0x602a4bb81a5966c9d5d3d9b591e7eaf43926f1b0,0x9271c429c811cf0c741f93b92fa5cc739e07b4a0,4.76,140,33217,0.0047,contract creation,success,Saturday,21,148,EOA,EOA
6926,2023-06-24T08:03:14Z,10000394,0xd56d8caca56fcf0e21bc41098b188d0497573cda,0x79261a19a41b0346542d0b009ca8b46f927293dc,17.89,136,65425,0.0089,transfer,success,Saturday,8,148,EOA,EOA
6927,2023-04-15T13:03:32Z,10000357,0x09f843937def99412e1b4ffc87382434acab6908,0xa9514db5edbe171d72e6a054c5c40de88d8f1b68,52.93,122,21069,0.0026,contract creation,success,Saturday,13,298,EOA,EOA
6928,2023-02-03T03:48:17Z,10000408,0xcd844518f4bdfa2e52d005ac647adeca11a9acfc,0x205fb8c338044e87003fb2342fb2db3f37d9e2db,17.08,109,79293,0.0086,contract creation,success,Friday,3,902,EOA,EOA
6929,2023-08-15T10:14:45Z,10000175,0x974b62cd7d352366cb5073a0b3a20c688d02bd16,0x806ecde7c3b2e60c80bdc8da789ccc729b2314ff,85.59,153,88480,0.0135,transfer,success,Tuesday,10,584,EOA,Contract
6930,2023-08-23T16:42:29Z,10000201,0xeed7f51735c281eb973cc527ae091867787fae0e,0xe5df108eedcd976d3dd9a5b769566f9711e368be,14.85,131,64328,0.0084,token transfer,success,Wednesday,16,927,EOA,EOA
6931,2023-07-07T13:38:45Z,10000437,0xa949eb1faf425c2a9f7c2830cd8f48bc047ddb9a,0xd505738c2e39fc02d4f87713baa48cf1681f525b,97.05,24,25489,0.0006,contract creation,success,Friday,13,985,Contract,EOA
6932,2023-09-01T13:09:40Z,10000359,0x7e57207cf5a147b110f1a2aaaf329b0e94a176d7,0x755df952894c2faed81fce85ab96e77a73495679,72.67,20,23295,0.0005,contract creation,success,Friday,13,909,EOA,EOA
6933,2023-01-25T12:32:38Z,10000265,0x3347c805826b5eff50126a6b4b4f220151897dc3,0x2ee9e3d482c86638b81a50b5e97bf51712716c6b,16.23,139,74430,0.0103,transfer,success,Wednesday,12,179,EOA,Contract
6934,2023-02-05T23:36:27Z,10000175,0x416a48194833aec8d8316f5b385aea68445ca097,0xa91891186b652f7a5b1ed42dfacabff977c90912,50.51,53,26079,0.0014,token transfer,failure,Sunday,23,586,EOA,EOA
6935,2023-03-31T04:47:20Z,10000227,0xa326119b545727dd786e8d252e49b9a26f172b59,0x996f53a4ee22ddba86d99192b924553fa510950d,77.97,178,97913,0.0174,transfer,success,Friday,4,972,EOA,EOA
6936,2023-05-18T03:02:18Z,10000465,0xdce6527c647057a70dcded942e3d2d58a32e2054,0x4c1b1b3e798487ea43356aec0c3bea52deed8ab4,19.02,106,96167,0.0102,transfer,success,Thursday,3,543,EOA,EOA
6937,2023-07-02T11:55:23Z,10000274,0xff695dcea4d023fa2e1edb38fb09be66fd6c0a32,0xcbd5c3118ae8495e4de9e5c7cfe6c5bd8f6f53c0,35.86,139,34302,0.0048,token transfer,failure,Sunday,11,333,EOA,Contract
6938,2023-12-07T20:15:51Z,10000384,0x5867878f2644c9053ca7cf896299dfc844a403d6,0x38e8973d3e80bc3f03fad588d2c3f58605b325f7,90.54,56,95380,0.0053,transfer,success,Thursday,20,184,Contract,EOA
6939,2023-09-06T21:35:15Z,10000454,0x7d80be8e3fda73b053d7bd3713b59ecc73aa7f06,0x0cdb75ade02543ffdcaed66127b91b81e062afc1,61.93,75,89680,0.0067,transfer,success,Wednesday,21,509,EOA,EOA
6940,2023-07-13T19:18:21Z,10000303,0x0403968121742d87e473b1616abe662f858a7915,0xb4f7cd67e277fcb50729f1477d00895ec514be3c,16.2,200,21788,0.0044,transfer,success,Thursday,19,924,EOA,EOA
6941,2023-03-27T10:38:49Z,10000092,0x9b5700c88c230051eff7ba248aacf80ddf358049,0x40c93f7067248fb380a8addfc098e3838685cfd3,65.15,51,37544,0.0019,token transfer,success,Monday,10,511,EOA,EOA
6942,2023-04-11T14:56:29Z,10000093,0xa29162b42ac844afc5e44eda4fc7b69ed5fa5708,0xbcb488a9d545b137476316c85b77ef3c9e93c812,40.45,63,69129,0.0044,token transfer,success,Tuesday,14,611,Contract,EOA
6943,2023-09-19T17:46:21Z,10000498,0x3dabb245833dfded311bba36aa7d227787a7eab1,0x671aaf5fe664fda74958b64da176d0ea13022e2f,23.27,122,97668,0.0119,token transfer,success,Tuesday,17,202,EOA,EOA
6944,2023-02-07T13:41:54Z,10000093,0xbb2cd144f558743a38c7d5206b8cdd747dade9ba,0xa7e8398e34cc28071635584007adbfd3c6860034,16.73,153,89502,0.0137,token transfer,success,Tuesday,13,488,EOA,EOA
6945,2023-08-02T14:12:53Z,10000114,0xe9e31e87da84db2c2d7559c8a0464bad1b2836bc,0x1b30179ecc5660e64b70f5daa518a75b6b2cb8a9,77.99,153,61221,0.0094,token transfer,success,Wednesday,14,147,EOA,EOA
6946,2023-08-07T10:58:09Z,10000309,0x9a6dc6f20753d860a884d1500b9068347b716271,0x7fffe244b532be7b8ae5412762892b8c438dc250,13.19,190,90939,0.0173,contract creation,success,Monday,10,646,EOA,EOA
6947,2023-05-18T04:24:59Z,10000478,0x4fa52995740d3069975d2277eeb453fe952ace39,0x2a787fceb11dd91f5025cfca571f6d33fe55dc5c,42.62,42,28167,0.0012,token transfer,success,Thursday,4,648,EOA,EOA
6948,2023-03-28T20:16:04Z,10000383,0x769f5b93f2cce47a6eeee0d1145e214bfb569477,0x73c9201c18e1dfaf2f4f4e5cbaee185084fd75bb,46.92,132,81175,0.0107,contract creation,success,Tuesday,20,977,EOA,EOA
6949,2023-04-21T06:24:58Z,10000251,0x8e1b19ecacad592f96a0396cb2f6e3064165c33d,0x46114faca053913f4cdfebbe179732790b239adc,81.95,143,26401,0.0038,transfer,success,Friday,6,478,EOA,EOA
6950,2023-02-10T22:46:11Z,10000088,0xa8085002887056ceea37146792ebb59e659cc8ec,0x9cebbf387848e1b24bc414c29f18f74fc65120d7,0.85,29,33823,0.001,token transfer,success,Friday,22,94,EOA,EOA
6951,2023-07-04T10:38:46Z,10000268,0xe1bca20a2f09dbf0bf47696de8f3767ab82dca93,0xc0c7192af0d5f51dc65839e8b4b4dac69c9df3df,14.89,83,25177,0.0021,transfer,success,Tuesday,10,127,EOA,EOA
6952,2023-05-30T07:26:01Z,10000334,0xf1f241ac8e0ff3e8dee18e52f68df56fb98fc69a,0xf49aeaea186cadeecfb6d0cf9a60c7b528eaf052,99.2,106,34981,0.0037,contract creation,success,Tuesday,7,392,EOA,EOA
6953,2023-06-29T02:48:40Z,10000207,0xe09eb86a1058ad4b8ccb1b957fd90efb1798e6a4,0x1926d1955bbcaa856121741cea86006fcd7f47d5,17.04,118,37661,0.0044,token transfer,success,Thursday,2,801,EOA,EOA
6954,2023-01-07T05:21:02Z,10000087,0x4c3b5ab9bc1e3291cbcefdb9b8b67ca34250bce9,0x7cefbc0d7a55023e8f76934ea7da0c83d8f8daf9,1.05,32,43997,0.0014,transfer,failure,Saturday,5,282,EOA,Contract
6955,2023-06-01T15:16:09Z,10000329,0x09cb6dd5998fcc3d05d7e29c7223e5b1d2110c7f,0xf08ddcd4a87d2ecc8ea1d34daf8b4ca248fa770f,23.37,50,97422,0.0049,transfer,success,Thursday,15,304,EOA,EOA
6956,2023-09-08T15:42:43Z,10000367,0x46f43058db0841915200545b8fc5dbb29caf1ed9,0x62140e23857c73ec020b30d504d59763a0d329ea,34.32,177,38458,0.0068,contract creation,success,Friday,15,926,EOA,EOA
6957,2023-05-20T05:35:06Z,10000002,0xefaa2882bfe4df1c47a46d5a199aaec2c9c9d1c2,0x8738770d11177cc91a4543c6206c45340801feea,86.34,111,88177,0.0098,transfer,success,Saturday,5,519,EOA,EOA
6958,2023-04-25T19:29:15Z,10000445,0xbc872a6e24a8cc01c6319e12b73f17d61f654b29,0xfbd84726a34061808fc788ba1c5cd5fdbf5307c6,21.38,115,66311,0.0076,transfer,success,Tuesday,19,673,EOA,Contract
6959,2023-08-28T23:51:48Z,10000398,0x578058ed74dbb489f066e7cc2a015bd485b2e662,0x99bfe804f12256f70704ac80b330097a5b79fd89,95.55,161,56781,0.0091,contract creation,success,Monday,23,392,Contract,EOA
6960,2023-02-03T00:54:45Z,10000274,0x716135c4a7006578b6f788865adf18c764e80da7,0x3b37c0ae3315fbfe0b5085942e2d7828ee268408,93.93,68,66809,0.0045,contract creation,success,Friday,0,802,Contract,EOA
6961,2023-10-19T04:48:54Z,10000067,0x524c77fd1440799d0abb7ad1883605623ce731ee,0x9fb34657c7607e8015f11edcd5dd53b091a61a65,23.84,81,32612,0.0026,transfer,success,Thursday,4,498,EOA,Contract
6962,2023-09-21T15:49:20Z,10000469,0xfbf4cb88947af4f5e70aa563c1ec82fdd99c114c,0x299f2c0a0567ca576194591661cb8766bd3cb125,0.11,70,79183,0.0055,token transfer,failure,Thursday,15,235,Contract,EOA
6963,2023-10-02T18:41:58Z,10000415,0x066d37ec3e7ca1fe7bc70b8852096325586c25c5,0x56ae7109d89a7edbc9a27b366670c8eecaec95fa,42.3,141,23912,0.0034,token transfer,success,Monday,18,7,EOA,EOA
6964,2023-05-25T12:12:24Z,10000144,0xd442ae8baa0360252a9d079315ab39104a42205e,0x7b2fa666cab4dfaea6f887d015487e9a7a6bd06e,9.16,180,50728,0.0091,transfer,success,Thursday,12,911,EOA,EOA
6965,2023-07-30T23:33:22Z,10000100,0x35ed102a17085abdde7b7311cb683a889a2f7dff,0x79f816cc0d98d07afa47c4d471eba69807513288,54.64,152,39318,0.006,token transfer,success,Sunday,23,98,EOA,EOA
6966,2023-08-09T09:41:47Z,10000112,0x6551897c2599f3446b36487033af5d23ec0115c1,0xf78534d0efe3b08f6a47947e33051b1b5d7d0e74,17.87,48,54526,0.0026,transfer,success,Wednesday,9,415,EOA,EOA
6967,2023-02-22T07:18:10Z,10000186,0xc63c08f2bd4fdcf020f695f07832c1bdc1d2257e,0x5656372f97fdd87d1bd52dbebb2db1ff5a14320c,4.62,38,28147,0.0011,contract creation,success,Wednesday,7,225,EOA,EOA
6968,2023-04-16T04:14:35Z,10000399,0x8d424b6fc4656f926675a501f9e6e783d85a78db,0x08b22f643520ee0baebf0609883b01fcb96699f4,87.79,87,70931,0.0062,token transfer,success,Sunday,4,236,EOA,EOA
6969,2023-01-16T00:16:25Z,10000240,0x5267a42ab83d0d329d70426b4f2dff984e74b805,0x7e0f8f08b2a6ee20fb3acd08f5dad92c6ea0c924,7.15,36,41533,0.0015,transfer,success,Monday,0,419,EOA,EOA
6970,2023-01-18T17:50:54Z,10000250,0x46a8d43f80d67327d28e46f09b1fca5f0f46f8c7,0x47d3bcc788acdff36eaa5264ca1e7eb84c31df1e,84.82,155,96891,0.015,contract creation,success,Wednesday,17,92,EOA,EOA
6971,2023-04-02T15:31:56Z,10000493,0xbeeaf6c035f092c8915a9d22fde8c2d9fec67090,0xfcd81bc82e8ab896a0d471f308a783a48f9c12fd,42.39,172,40447,0.007,contract creation,success,Sunday,15,933,Contract,EOA
6972,2023-11-24T00:13:56Z,10000008,0x314de5f76f2e2f5b83ae0e5bb04e8df40a06a59a,0xfc750309290816426e42fe660c712899e1fa298a,9.07,84,26752,0.0022,contract creation,success,Friday,0,849,EOA,EOA
6973,2023-10-29T12:18:45Z,10000060,0x564d700b555b6ab7d19ee6a44f6d677a9052153a,0xc5f538fc920e0ab83eddad4b87e7bbfb3fc4edf3,22.7,175,71966,0.0126,token transfer,success,Sunday,12,471,EOA,EOA
6974,2023-06-29T00:09:38Z,10000472,0xfbfefa57b248598110efa215dbe8ab3f60893b4a,0x9cdc911d76a354e75bb188ccef879c7c082ead9d,91.1,64,57494,0.0037,contract creation,success,Thursday,0,929,EOA,EOA
6975,2023-01-31T20:27:34Z,10000268,0x3b89d2c6a367decb9df592a404fbab802c99f24b,0xc478b366e33b8c4638ce637eb24205a347b5726e,40.72,117,73923,0.0086,contract creation,success,Tuesday,20,947,EOA,EOA
6976,2023-10-23T02:08:02Z,10000351,0xb21f555de9483b46a0d2be115012ed22efe39858,0x18e1cc489980a213e6eabc36dbebcb1065605735,49.65,99,90460,0.009,token transfer,success,Monday,2,443,EOA,EOA
6977,2023-07-20T04:01:36Z,10000242,0xc7a796d468ba3c8a6b6f8c0e30e63ade7ae4bd43,0x8aef1e746d7c1557fff3f31f3c11ba409b107406,45.6,199,38639,0.0077,token transfer,success,Thursday,4,281,EOA,EOA
6978,2023-12-06T17:07:10Z,10000317,0x6c9e03428bd2b4830999c5ffd1e17f5f462c808f,0x90fdecef589f5367fd753c01fdaea8b2f08889cd,55.21,123,93905,0.0116,transfer,failure,Wednesday,17,600,EOA,EOA
6979,2023-06-07T23:18:06Z,10000426,0x56dd8316cb3a1bd6e9e27b7ae753c108f865f514,0x2d4c764bfd44673b305663fcf25d23288b1e4db7,19.16,156,39293,0.0061,token transfer,success,Wednesday,23,235,Contract,EOA
6980,2023-10-19T03:13:03Z,10000076,0xeca2ed015796db5d72a8ec083bb4617d779201d3,0x544d27b36cacfaac09a92d8f5c649fff737798b8,25.34,198,39912,0.0079,transfer,success,Thursday,3,311,EOA,EOA
6981,2023-02-15T17:27:13Z,10000037,0x60f6ea5f1233f16e1b3def8a89eb59941f39c822,0x142f396d4b7db990f28ba26b9a277fa2c9c9b6f8,25.59,93,62641,0.0058,transfer,success,Wednesday,17,475,EOA,EOA
6982,2023-11-02T04:01:12Z,10000202,0x8de3411982499e78e79ed71af8331b01ab0b768f,0x34145e9d3a92f61f8c70f69e19e67fc9f854359f,27.56,91,47516,0.0043,transfer,success,Thursday,4,399,EOA,EOA
6983,2023-09-09T20:50:39Z,10000359,0xcd93dc513cd81c903cb77d359743a1e75098d88f,0x4110cc2eda505f5c6091483340f27eff832880f4,86.96,134,69672,0.0093,token transfer,success,Saturday,20,365,Contract,EOA
6984,2023-04-02T05:38:22Z,10000092,0x72d229128eb7ba507f8ed899722c424c874ba4f7,0x03f694c823f5dc2b27644164c2181b4c29a1277f,45.21,154,74808,0.0115,token transfer,success,Sunday,5,500,EOA,EOA
6985,2023-03-24T07:58:07Z,10000137,0xd855cb2b56259c2b6cd225d190cda51f6a402575,0x12871badbec42610fc4fe6e6e32dafb81f401db7,16.1,57,79328,0.0045,contract creation,success,Friday,7,466,EOA,EOA
6986,2023-03-25T05:24:00Z,10000018,0x5bba28ec92bc9153fef1e30efa80b8e9f36db1a5,0xb7ce21b1caeef164ee876eb7babe82fa20120d26,24.01,151,60199,0.0091,token transfer,success,Saturday,5,642,EOA,EOA
6987,2023-01-30T07:54:21Z,10000190,0x68302a7bb9be29e22893848e67820a051cbe2965,0x34a6d2af3d3d9ab5d934b801514cf4a81d509325,36.26,80,94162,0.0075,contract creation,success,Monday,7,453,EOA,EOA
6988,2023-09-07T16:34:27Z,10000211,0x5b9764057da64b2e1d33ab61e8d6fce3d2cfba9a,0xbfa765f143e53164d9d04e39d40cc417c8004744,48.68,146,77595,0.0113,contract creation,success,Thursday,16,811,EOA,EOA
6989,2023-12-05T20:56:55Z,10000412,0xc4aa0d74827dc96eb9c087fd81ecb1a5de722876,0xe5ccf27bbb7b44b964f1fb132b28466b41400949,93.72,54,86322,0.0047,contract creation,success,Tuesday,20,826,EOA,EOA
6990,2023-10-09T14:00:12Z,10000111,0x28948d4107e031bf14239740587c66ddcaf4fe04,0xfd36fca7bae26c84110c873137d04603e0c666ee,33.86,117,34700,0.0041,transfer,success,Monday,14,230,EOA,EOA
6991,2023-07-20T03:22:45Z,10000379,0xd25a337288159279687ff93fdf2779a42a418b97,0x08891520b49ab2690a4b302735bb1e4dacf1d1ed,58.02,51,90324,0.0046,contract creation,success,Thursday,3,240,Contract,EOA
6992,2023-12-29T12:48:57Z,10000213,0x3e15b60123d2777fc4a79be319cab823698b69e8,0x0cbc77ca40668c7a41b5d73743858ee40308ca23,60,109,36564,0.004,token transfer,success,Friday,12,80,EOA,Contract
6993,2023-10-17T15:31:21Z,10000248,0xca99ae4006e1e9f09e38cc57e11671b958302b51,0x5a757656fe7259d4d504e544964c98ea320116e0,98.62,67,49155,0.0033,token transfer,success,Tuesday,15,533,EOA,EOA
6994,2023-09-13T07:49:25Z,10000064,0x4cb291f9e484e0187a8f9c0365ad00d1b00b910f,0xd8f1fbf641883ebd7a08f9f848b2f681b93ba632,3.84,112,85080,0.0095,token transfer,success,Wednesday,7,80,EOA,EOA
6995,2023-07-05T12:54:29Z,10000260,0x423f1ec2485afb6e48504f6ffcc7864305bb4f02,0xe420cd97b23e693babd30cf0657942400f6d91c3,7.32,183,38657,0.0071,token transfer,success,Wednesday,12,28,EOA,EOA
6996,2023-08-31T22:37:21Z,10000033,0xa59f7580fcc7689f8d810767fbec9e9374a1c2cf,0xb6004eeae48d78a9a90f2c5f52f3d78b4547397a,99.49,131,99740,0.0131,token transfer,success,Thursday,22,296,EOA,EOA
6997,2023-06-11T04:34:55Z,10000207,0x33e37c8aa091c966729e652f260b3be49afac35d,0x03b4c5418705c34153cdd9f3a1f45f4d1aa9b240,47.88,191,59376,0.0113,contract creation,success,Sunday,4,693,EOA,EOA
6998,2023-02-17T17:54:35Z,10000165,0x4d794384e1b188fa0f2a4a7051db8bbbf2367098,0x7a34a1402a9321245a79a6b573fc02021d5ec42c,45.97,96,98356,0.0094,token transfer,success,Friday,17,756,EOA,EOA
6999,2023-01-18T14:41:29Z,10000059,0x59f5a3c4c5173b5118611f65f7f28e31d8c46130,0x20729009255119f89e40fee28bdc3eba0430680c,60.43,134,96609,0.0129,transfer,success,Wednesday,14,301,EOA,EOA
7000,2023-07-03T06:00:08Z,10000385,0xb598169fd81186565d5e19bff9bdc93301d43913,0x6c77c2c28ac2634e662211dd4a2f3497d41e0096,58.09,146,47244,0.0069,contract creation,success,Monday,6,632,EOA,EOA
7001,2023-02-05T05:02:56Z,10000192,0xe18af8e76f481edc6e0a2861db906fb7b4684fe1,0xa346264313916770004c47b463681bc6a664ad1d,37.42,120,72024,0.0086,transfer,success,Sunday,5,295,EOA,EOA
7002,2023-12-22T21:09:53Z,10000460,0x1d2c6227a1c86edb64f63f8a9229c8c1bdb98874,0x8481b25b0ebcb632097998cffa75fdc4202342a3,75.54,70,51765,0.0036,contract creation,success,Friday,21,451,EOA,EOA
7003,2023-11-22T02:31:31Z,10000023,0x3aba21c2308b8158950c6ca9e8e206c03485a6af,0x1af2bee247ce13791524696301c47c19bab2047d,55.56,46,34305,0.0016,contract creation,success,Wednesday,2,960,EOA,EOA
